Geneid,GSM461177,GSM461180
FBgn0036248,38,32
FBti0060733,0,0
FBgn0024733,1624,2044
FBgn0035590,22,49
FBti0020035,0,0
FBgn0001247,164,176
FBgn0035425,176,188
FBgn0262517,130,130
FBgn0267626,4,0
FBti0060715,0,0
FBgn0036897,30,56
FBgn0035523,6,18
FBgn0263832,138,154
FBti0060687,0,0
FBgn0052251,166,100
FBgn0053771,0,0
FBti0061042,0,0
FBgn0035102,4,11
FBti0061391,0,0
FBgn0085411,0,0
FBgn0261636,3,0
FBgn0035526,195,208
FBgn0266963,0,0
FBgn0036015,0,0
FBgn0052087,0,0
FBgn0037179,0,0
FBgn0035872,520,486
FBgn0036214,2,0
FBgn0052150,0,0
FBgn0035610,2,0
FBgn0267471,0,0
FBgn0022709,14,18
FBti0059773,0,0
FBti0060659,0,0
FBgn0036839,0,0
FBti0020069,0,0
FBgn0035270,23,29
FBgn0085292,0,0
FBgn0011771,186,258
FBti0020095,0,1
FBgn0265894,0,0
FBgn0037040,0,0
FBgn0260721,0,0
FBti0060226,0,0
RR48317_transposable_element,0,0
FBgn0267950,0,2
FBgn0035504,2,0
FBgn0267546,0,0
FBgn0286028,0,0
FBti0020243,0,1
FBgn0086073,0,0
FBgn0035140,38,22
FBgn0040805,0,0
FBti0020192,0,0
FBti0061502,0,0
FBgn0036391,0,0
FBgn0035955,0,0
FBgn0267933,0,0
FBgn0266975,0,1
FBgn0053966,0,0
FBgn0267537,0,0
FBti0062667,0,0
FBti0020270,0,0
FBgn0028648,32,32
FBti0059933,0,0
FBgn0035529,10,26
FBgn0052311,274,178
FBgn0266593,4,3
FBgn0036176,0,0
FBti0020025,5,6
FBgn0052075,24,20
FBgn0036063,6,4
FBgn0046296,5,8
FBgn0035151,6,6
FBgn0036070,0,0
FBgn0035987,119,130
FBti0062519,0,0
FBgn0086611,0,0
FBgn0013469,2,0
FBgn0266989,0,0
FBgn0267544,0,0
FBgn0035779,0,0
FBgn0053286,0,0
FBti0061276,0,0
FBti0059952,0,1
FBgn0020644,0,0
FBgn0052368,28,52
FBtr0304443_df_nrg,0,0
FBgn0036997,8,8
FBgn0041171,342,338
FBgn0265886,0,0
FBgn0267602,0,0
FBgn0036619,0,2
FBti0063877,0,0
FBgn0036528,0,0
FBgn0025355,0,0
FBgn0265752,0,0
FBgn0015829,20,12
FBgn0266967,0,0
FBti0061007,0,0
FBgn0265724,0,0
FBti0020166,0,0
FBgn0036345,0,0
FBgn0035625,0,0
FBti0061064,0,0
FBgn0259243,77,80
FBgn0036510,64,62
FBgn0001179,128,150
FBgn0023076,0,0
FBti0061450,0,0
FBgn0053276,2,4
FBgn0016036,0,2
FBgn0054002,0,0
FBgn0085458,0,0
FBgn0264000,0,0
FBgn0061515,141,169
FBgn0065051,0,0
FBgn0000414,341,319
FBgn0065081,0,0
FBgn0264699,2,14
FBgn0036814,296,196
FBgn0052104,31,32
FBgn0259916,4,8
FBgn0035929,0,0
FBti0061313,0,0
FBgn0040793,114,200
FBgn0061492,50,48
FBgn0262592,0,0
FBti0060374,0,0
FBtr0304433_df_nrg,0,0
FBti0059945,0,0
FBgn0065058,1,0
FBti0061065,0,0
FBti0020253,0,0
FBgn0052482,0,0
FBgn0263239,0,0
FBgn0037022,0,0
FBgn0261640,0,0
FBgn0035196,2,2
FBgn0004588,0,0
FBgn0267550,0,0
FBgn0037039,0,0
FBgn0266983,0,0
FBgn0286938,0,1
FBgn0035911,48,50
FBgn0020655,126,156
FBgn0267249,0,0
FBgn0250836,0,0
FBgn0083976,0,0
FBti0020068,0,0
FBgn0035169,38,47
FBgn0266676,3,8
FBgn0036204,0,0
FBgn0266687,21,24
FBgn0036656,2,4
FBgn0260027,0,0
FBgn0036593,0,0
FBgn0266437,2,1
FBti0063194,0,0
FBgn0260968,0,0
FBgn0052176,32,34
FBti0020131,0,0
FBti0062570,0,0
FBgn0052226,28,21
FBgn0035153,244,250
FBgn0036433,3,8
FBgn0264724,0,0
FBgn0025820,18,47
FBgn0085271,2,8
FBgn0035833,76,93
FBgn0036105,0,8
FBti0020146,0,0
FBgn0036825,4091,4249
FBti0062583,1,0
FBgn0082973,2,0
FBgn0264479,0,0
FBti0061309,0,0
FBgn0036229,0,0
FBgn0035189,10,74
FBgn0266780,2,2
FBgn0035325,0,0
FBgn0014143,0,0
FBgn0036918,52,79
FBgn0261788,2,2
FBgn0052436,44,72
FBgn0036465,0,0
FBgn0014848,0,0
FBgn0263106,318,246
FBgn0035641,29,16
FBti0062573,0,1
FBgn0003486,0,1
FBgn0052442,3,2
FBgn0002842,0,0
FBgn0035630,574,542
FBti0062700,0,0
FBgn0061469,96,154
FBgn0024542,20,24
FBgn0053229,41,47
FBgn0036937,0,0
FBgn0035645,0,0
FBgn0035558,689,646
FBti0062643,0,0
FBgn0085599,0,0
FBgn0036757,0,0
FBgn0052846,0,0
FBgn0036638,0,1
FBgn0054001,2,2
FBgn0040308,90,126
FBgn0037086,0,0
FBgn0017430,16,24
FBgn0266595,0,0
FBgn0266582,140,152
FBti0063902,0,0
FBgn0260653,0,0
FBti0062634,0,0
FBgn0043550,0,0
FBgn0035165,428,533
FBgn0036470,0,0
FBgn0039977,48,30
FBti0060985,0,0
FBti0061421,0,0
FBgn0264551,0,0
FBtr0304442_df_nrg,0,0
FBgn0260943,0,0
FBgn0015946,0,0
FBgn0267323,0,0
FBti0059921,0,0
FBgn0036835,0,0
FBgn0037001,230,312
FBti0148145,0,0
FBgn0041721,0,6
FBgn0036259,0,0
FBgn0036237,157,201
FBgn0037069,0,0
FBti0063942,0,0
FBgn0036109,0,0
FBgn0036335,12,22
FBgn0052354,0,13
FBgn0262482,0,0
FBti0063937,5,6
FBgn0035931,0,4
FBgn0004244,0,0
FBgn0036177,0,0
FBgn0004429,0,0
FBti0060386,1,0
FBti0063440,1,0
FBgn0267348,1951,1979
FBgn0004380,98,93
FBgn0262057,95,70
FBgn0086900,0,0
FBgn0265742,5,10
FBgn0028980,31,24
FBgn0020294,4,0
FBti0059878,10,5
FBgn0265759,0,0
FBgn0036681,0,0
FBgn0035647,0,0
FBgn0267219,0,0
FBti0020255,2,2
FBti0020244,0,0
FBgn0035335,19,40
FBgn0025558,5,4
FBgn0263603,296,288
FBgn0036571,20,46
FBgn0036972,0,0
FBgn0035290,0,2
FBgn0035240,0,0
FBti0061950,0,0
FBgn0087039,46,32
FBgn0037207,476,483
FBgn0015321,60,88
FBgn0262109,2509,2226
FBgn0085457,0,0
FBti0063838,0,0
FBti0063806,0,0
FBti0061362,0,0
FBgn0022936,42,34
FBgn0263476,0,0
FBgn0266589,0,0
FBgn0035518,24,54
FBti0062185,0,0
FBti0060736,0,0
FBti0061554,0,0
FBgn0035155,18,19
FBgn0037197,0,0
FBtr0304187_df_nrg,0,0
FBgn0036194,171,106
FBgn0041622,0,0
FBti0060762,0,0
FBgn0015919,0,0
FBgn0040823,0,0
FBgn0036121,146,168
FBgn0052201,0,0
FBti0062670,0,0
FBgn0262898,0,0
FBti0059780,0,0
FBgn0263495,0,0
FBti0060268,0,0
FBgn0052079,0,0
FBgn0036826,14,20
FBgn0005536,544,578
FBgn0035427,0,0
FBgn0036624,98,84
FBgn0036973,33,28
FBgn0028500,190,184
FBgn0265722,0,0
FBgn0265934,0,0
FBti0063960,0,0
FBgn0004427,0,0
FBti0060773,0,0
FBgn0035795,0,0
FBgn0053985,0,0
FBti0063246,0,0
FBti0063918,0,0
FBgn0058470,1,2
FBti0061767,0,0
FBgn0260397,62,68
FBgn0035293,0,0
FBgn0285951,32,60
FBgn0267665,0,0
FBgn0035710,2,2
FBgn0045823,1371,1662
FBgn0082994,0,0
FBgn0004556,46,38
FBgn0264567,0,0
FBgn0036082,0,0
FBgn0035211,18,18
FBgn0036302,189,186
FBgn0015239,56,67
FBgn0036330,2,0
FBgn0265897,0,0
FBgn0011279,0,0
FBgn0250816,17,12
FBgn0040636,1,1
FBgn0036771,12,29
FBgn0264478,0,0
FBti0061010,0,0
FBgn0011016,170,288
FBgn0265719,6,0
FBgn0036991,15,28
FBgn0267553,0,0
FBti0060208,0,0
FBgn0035772,563,630
FBgn0037171,0,0
FBgn0040837,24,22
FBti0020037,0,2
FBgn0035321,149,162
FBti0020128,0,0
FBgn0036221,0,0
FBgn0035227,252,225
FBgn0052298,0,0
FBgn0052273,0,0
FBgn0265756,0,0
FBgn0014163,440,585
FBgn0052198,0,0
FBgn0262714,90,117
FBgn0054025,0,0
FBgn0041775,642,517
FBti0063248,0,0
FBgn0035593,56,79
FBgn0265738,0,0
FBgn0086906,154,260
FBgn0261799,0,1
FBgn0027790,0,0
FBgn0001259,0,4
FBgn0086062,1,0
FBgn0035718,0,0
FBgn0265732,0,0
FBgn0264553,0,0
FBgn0261797,1142,1262
FBgn0266724,6,3
FBgn0035445,10,16
FBgn0036934,0,0
FBgn0036858,0,0
FBgn0035824,21,13
FBgn0025702,4,12
FBgn0036563,0,0
FBti0061955,0,0
FBti0063936,0,0
FBgn0052128,0,0
FBgn0035907,6,16
FBti0062702,0,0
FBgn0036812,4,16
FBgn0036162,2,0
FBgn0036987,16,26
FBgn0052170,8,13
FBgn0035648,0,0
FBgn0016756,62,72
FBgn0261933,58,64
FBgn0035469,41,27
FBgn0037107,0,2
FBgn0260026,6,2
FBgn0259481,497,451
FBgn0263247,0,0
FBgn0052191,0,0
FBti0064311,0,0
FBti0061555,0,0
FBgn0036984,6,8
FBgn0036516,102,158
FBti0062543,0,0
FBgn0063485,0,0
FBgn0035162,691,877
FBgn0266977,0,0
FBgn0035856,2,0
FBgn0262789,0,0
FBti0059644,0,0
FBgn0037115,0,0
FBgn0012034,250,212
FBti0063244,0,0
FBti0020149,0,0
FBgn0266782,0,0
FBgn0267916,0,0
FBgn0267548,0,0
FBgn0035857,0,0
FBgn0035568,0,0
FBgn0052133,323,281
FBgn0052179,20,16
FBgn0267620,0,0
FBgn0035528,154,124
FBgn0052214,0,0
FBgn0024236,540,540
FBgn0026259,1037,855
FBti0062626,0,0
FBgn0037110,36,22
FBti0060222,0,0
FBgn0086916,0,0
FBti0059677,0,0
FBti0020058,0,0
FBgn0024804,43,17
FBtr0472766_df_nrg,0,0
FBti0062009,0,0
FBti0061009,0,0
FBgn0266117,0,0
FBgn0267454,0,2
RR47928_transposable_element,0,0
FBgn0024150,350,208
FBgn0036648,12,32
FBgn0035482,24,32
FBti0020207,0,0
FBgn0025725,808,878
FBti0020178,56,70
FBgn0027086,404,357
FBgn0266649,3,0
FBgn0028978,86,72
FBgn0011335,50,42
FBgn0035145,259,293
FBgn0267247,0,0
FBti0062699,0,0
FBgn0035736,0,0
FBgn0035557,0,0
FBti0020036,0,2
FBgn0267237,0,0
FBti0062596,0,0
FBgn0036421,0,0
FBgn0053926,97,157
FBgn0035631,94,89
FBgn0037165,0,0
FBgn0265900,0,0
FBgn0036144,255,282
FBgn0036195,0,0
FBgn0086077,0,0
FBgn0035543,0,0
FBgn0036323,0,0
FBgn0036406,14,14
FBgn0035785,0,0
FBgn0036978,2,0
FBti0060262,0,0
FBgn0035577,0,4
FBgn0267472,1,0
FBti0061956,0,0
FBgn0262519,768,804
FBgn0036599,0,0
FBgn0035141,66,51
FBgn0260233,0,0
FBgn0001257,152,195
FBgn0085289,0,0
FBgn0036832,0,0
FBgn0264469,0,0
FBgn0035231,9,3
FBti0059658,0,0
FBgn0266769,2,0
FBti0020237,0,0
FBti0061814,0,0
FBgn0035663,0,0
FBgn0263602,54,92
FBgn0042131,0,0
FBgn0013811,77,26
FBti0063925,1,1
FBgn0035914,0,1
FBti0063931,0,0
FBgn0265741,0,0
FBgn0265743,0,0
FBgn0036476,26,26
FBgn0047330,0,0
FBgn0035816,0,0
FBgn0085287,0,0
FBgn0086068,0,1
FBgn0266124,34,48
FBgn0261401,0,0
FBti0020011,5,7
FBgn0036762,380,368
FBgn0037137,357,309
FBgn0037026,132,140
FBti0063295,0,0
FBgn0036353,62,66
FBgn0011692,206,286
RR50515_transposable_element,0,0
FBgn0001316,1668,1964
FBgn0266986,0,0
FBgn0036448,470,491
FBgn0028415,0,0
FBti0060445,0,0
FBgn0053971,21,23
FBti0063934,0,0
FBgn0052137,0,0
FBgn0264272,0,4
FBgn0035693,0,2
FBgn0036341,132,86
FBgn0262984,0,0
FBgn0035697,0,0
FBti0061248,0,0
FBgn0010408,1072,1458
FBti0020196,0,0
FBgn0266772,0,0
FBgn0035434,0,0
FBgn0035232,284,164
FBgn0036660,46,38
FBgn0036893,12,25
FBgn0036584,0,0
FBgn0035258,0,0
FBgn0004569,18,36
FBti0059922,0,0
FBgn0052847,0,0
FBgn0044028,123,106
FBgn0052360,0,0
FBgn0265748,0,0
FBgn0036218,0,0
FBti0063866,0,0
FBgn0027055,107,126
FBgn0052123,0,0
FBgn0261674,72,68
FBgn0035152,26,16
FBgn0086082,0,0
FBti0061019,0,0
FBgn0036875,0,2
FBgn0036332,72,43
FBgn0266981,0,0
FBgn0000212,392,458
FBgn0052351,2,0
FBtr0304280_df_nrg,0,0
FBgn0267540,0,0
FBgn0035997,140,106
FBgn0086069,0,0
FBgn0035986,90,122
FBgn0028379,0,0
FBgn0264696,0,0
FBti0061044,0,0
FBgn0052260,0,3
FBgn0267487,324,354
FBgn0035113,10,26
FBgn0052313,0,0
FBti0060998,0,0
FBtr0304379_df_nrg,0,0
FBgn0035823,0,0
RR50446_transposable_element,4,4
FBgn0036503,0,0
FBgn0052437,1,0
FBgn0026252,1113,1209
FBgn0035501,2,3
FBgn0027547,124,136
FBgn0042118,0,0
FBgn0259701,0,0
FBgn0016070,103,81
FBgn0035673,0,10
FBgn0036988,18,30
FBti0063330,2,4
FBgn0036138,0,0
FBgn0036463,94,105
FBgn0286893,0,0
FBgn0266932,0,0
FBti0020129,0,0
FBgn0266994,0,0
FBti0059894,2,1
FBgn0264748,0,0
FBti0020231,0,0
FBgn0035594,0,0
FBgn0036876,0,0
FBti0060270,0,0
FBgn0036967,60,54
FBgn0035143,2,2
FBgn0035852,0,4
FBgn0267295,0,0
FBgn0024177,38,74
FBgn0037085,0,0
FBgn0036940,0,0
FBti0061798,0,0
FBgn0004390,335,381
FBgn0035452,48,82
FBti0061320,0,0
FBgn0036489,36,69
FBti0059928,0,0
FBgn0037204,0,0
FBgn0001120,0,0
FBti0063849,0,2
FBgn0036945,0,8
FBgn0035976,40,43
FBti0060982,1,1
FBgn0264302,0,0
FBgn0264725,0,0
FBgn0029117,24,14
FBgn0028429,58,62
FBgn0036298,98,102
FBgn0052483,6,8
FBgn0052289,0,0
FBti0062131,0,0
FBgn0287184,10,8
FBgn0083044,0,0
FBti0061537,0,0
FBgn0016031,0,0
FBgn0035553,0,0
FBgn0036366,24,32
FBgn0052406,0,0
FBti0062048,0,0
FBgn0036250,0,0
FBgn0011361,223,250
FBgn0037068,0,0
FBti0020217,0,0
FBgn0264721,5,5
FBgn0035499,893,1084
FBgn0035980,0,4
FBgn0035481,2,0
FBgn0036993,0,0
FBti0060959,0,0
FBti0020179,0,0
FBgn0264569,0,0
FBgn0035669,0,0
FBgn0052238,0,0
FBti0063245,0,0
FBgn0001228,0,0
FBgn0053230,52,45
FBgn0053287,0,0
FBgn0264310,3,1
FBti0061973,0,0
FBgn0026061,2,0
FBgn0035294,167,190
FBgn0085810,0,0
FBti0020115,0,0
FBti0060961,0,0
FBgn0052026,8,16
FBgn0035323,30,36
FBgn0023174,191,302
FBgn0035760,6,20
FBgn0286567,273,296
FBgn0040796,0,0
FBti0063439,0,0
FBgn0266596,0,0
FBgn0266941,0,0
FBti0059929,0,0
FBgn0035585,0,0
FBti0020053,0,0
FBgn0262894,0,0
FBgn0259203,0,0
FBgn0035786,0,0
FBgn0052365,2,2
FBgn0036880,0,0
FBgn0264472,0,0
FBgn0011986,0,0
FBgn0260388,55,62
FBti0060782,0,0
FBgn0263844,0,0
FBgn0266396,2,0
FBgn0266988,0,0
FBgn0267321,0,0
FBgn0004430,0,0
FBgn0037128,0,0
FBgn0035479,0,0
FBti0063027,0,0
FBgn0036783,0,0
FBti0020171,0,1
FBgn0086080,0,0
FBti0020176,0,0
FBti0020018,0,0
FBgn0044051,0,0
FBgn0035497,80,61
FBgn0036583,0,1
FBgn0036696,14,10
FBti0062639,0,0
FBgn0052188,0,0
FBgn0036745,84,130
FBti0061891,0,0
FBgn0036202,0,0
FBti0020215,1,0
FBgn0011706,0,4
FBgn0040814,0,0
FBgn0037036,2,0
FBgn0026570,91,75
FBgn0266931,0,0
FBti0061922,0,2
FBgn0037180,0,0
FBgn0262854,0,0
FBgn0264484,0,0
FBti0063848,0,0
FBgn0266936,0,0
FBgn0035179,0,0
FBgn0035462,16,18
FBgn0036310,0,0
FBgn0004590,0,0
FBgn0036704,0,0
FBgn0053768,0,0
FBgn0036423,10,16
FBgn0036227,0,0
FBgn0035515,25,36
FBgn0263845,0,0
FBti0059882,0,2
FBgn0264480,0,0
FBgn0270926,96,71
RR48392_transposable_element,1,2
FBgn0015025,6,4
FBgn0259200,0,0
FBti0060416,2,0
FBgn0010786,394,692
FBti0063216,0,0
FBgn0260008,18,46
FBgn0052396,0,0
FBgn0259794,0,0
FBgn0040697,2,0
FBgn0010431,0,0
FBti0020007,0,2
FBgn0036874,0,0
FBgn0266650,0,0
FBgn0087035,953,895
FBgn0045477,0,0
FBgn0035982,0,0
FBgn0052359,0,0
FBgn0036481,0,2
FBgn0287186,2,0
FBgn0036532,2,0
FBgn0086075,0,0
FBgn0082944,0,0
FBgn0052037,36,38
FBti0060241,1,0
FBgn0036509,127,166
FBti0062600,0,0
FBgn0035727,6,23
FBgn0035317,2,0
RR48387_transposable_element,0,0
FBgn0035470,8,14
FBti0063220,0,0
RR48360_transposable_element,0,0
FBgn0011852,0,0
FBgn0005775,0,0
FBgn0036111,320,376
FBgn0086074,0,0
FBgn0035358,2,7
FBgn0052459,0,0
FBgn0263587,0,0
FBgn0053796,0,0
FBti0020093,1,0
FBgn0266685,0,0
FBgn0265926,2,0
FBgn0262891,0,0
FBgn0266965,0,0
FBgn0035334,65,98
FBgn0036437,0,0
FBgn0000357,0,0
FBti0063277,0,0
FBgn0264518,0,0
FBtr0304350_df_nrg,0,0
FBgn0052228,0,0
FBgn0015586,0,0
FBgn0045479,0,0
FBtr0309646_df_nrg,0,0
FBgn0250814,525,496
FBtr0309730_df_nrg,0,0
FBgn0040290,110,82
FBgn0266773,0,0
FBti0061859,0,0
FBti0020013,0,0
FBti0060224,0,0
FBgn0052111,0,0
FBti0060232,0,0
FBti0061278,0,0
FBti0060980,0,0
FBgn0036891,317,445
FBti0020165,0,0
FBgn0016983,294,346
RR48367_transposable_element,0,4
FBgn0035942,12,20
FBgn0026179,70,90
FBgn0036487,102,106
FBgn0035948,0,0
RR42631_transposable_element,0,2
FBti0020142,0,0
FBgn0020251,32,60
FBti0020214,1,0
FBgn0035790,0,0
FBgn0035512,0,8
FBti0063947,0,0
FBgn0265733,0,0
FBgn0085285,0,0
FBgn0052280,48,53
FBgn0052376,0,0
FBti0063275,0,0
FBgn0035902,0,14
FBti0020169,0,0
FBgn0000449,0,0
FBgn0036760,2,4
FBgn0036402,228,210
FBgn0265880,0,0
FBti0063217,0,0
FBgn0035199,0,0
FBgn0053257,0,0
FBgn0035792,0,0
FBgn0260657,0,2
FBgn0262681,0,0
FBgn0003710,2,0
FBti0063298,0,0
FBgn0266786,0,0
FBgn0036000,34,46
FBgn0085456,0,0
FBgn0035572,0,0
FBti0060680,0,0
FBgn0035401,154,156
FBgn0011928,0,0
FBgn0036199,76,53
FBgn0035538,0,0
FBgn0025682,1246,1188
RR48312_transposable_element,0,0
FBgn0035589,47,27
FBgn0005694,146,96
FBgn0035213,128,114
FBgn0052266,0,0
FBgn0028664,16,2
FBgn0000451,0,0
FBgn0035385,0,0
FBti0062212,4,0
FBgn0035542,114,46
FBgn0250849,0,0
FBgn0052093,0,0
FBti0063225,0,0
FBti0061416,1,0
FBti0060685,0,0
FBgn0266781,0,0
FBtr0304426_df_nrg,0,0
FBgn0036750,0,0
FBgn0004591,0,0
FBgn0036970,0,0
FBgn0052205,0,0
FBti0063855,1,0
FBti0062663,0,0
FBgn0267795,1709,1544
FBgn0003250,0,2
FBgn0040832,0,0
FBgn0036484,86,152
FBgn0004910,0,0
FBgn0037076,12,16
FBgn0052362,0,0
FBgn0265988,199,203
FBgn0052453,0,0
FBti0020071,0,0
FBgn0266669,108,100
FBgn0036663,1351,792
FBgn0266956,0,0
FBti0020230,0,4
FBgn0260434,0,0
FBgn0266971,0,0
FBgn0036557,44,65
FBgn0003206,90,98
FBgn0262689,0,0
FBti0064235,0,0
FBgn0037184,14,16
FBti0020096,0,2
FBtr0304209_df_nrg,0,0
FBgn0052121,0,0
FBgn0263036,0,0
FBgn0036228,0,0
FBgn0260987,72,92
FBgn0052457,0,0
FBgn0267308,0,0
FBgn0086064,0,0
FBgn0020641,0,0
RR42006_transposable_element,0,2
FBgn0083978,0,0
FBti0062730,0,0
FBgn0036774,58,49
FBgn0016694,143,71
FBgn0265754,0,0
FBgn0259167,10,19
FBgn0000358,0,0
FBgn0262007,0,10
FBgn0003462,168,236
FBgn0264604,0,0
FBti0060952,0,2
FBgn0083058,0,0
FBgn0036386,37,22
FBgn0267224,0,0
FBgn0286213,1354,1449
FBgn0000551,0,0
FBgn0035420,243,296
FBti0060231,0,0
FBgn0036922,14,0
FBgn0052282,0,1
FBgn0052249,0,0
FBgn0259703,0,0
FBgn0262035,32,30
FBti0020091,1,1
FBgn0286979,0,0
FBti0060759,0,0
FBti0060376,0,0
FBgn0036274,0,0
FBgn0035567,0,0
FBgn0036860,0,3
FBgn0037090,0,0
FBgn0035612,2,0
FBgn0035849,24,25
FBti0063675,0,0
FBgn0052448,12,10
FBgn0036373,726,347
FBgn0036932,26,44
FBgn0052485,24,22
FBgn0036661,231,234
FBti0060264,0,0
FBgn0036157,0,0
FBgn0037016,25,54
FBgn0019644,245,322
FBgn0028582,273,261
FBti0061417,0,0
FBgn0036899,0,0
FBti0063945,0,0
FBtr0309721_df_nrg,0,0
FBgn0036843,20,28
FBti0063867,0,0
FBgn0035415,22,28
FBgn0035933,2,1
FBgn0036789,0,0
FBgn0287586,0,0
FBti0020263,0,0
FBgn0036900,54,62
FBgn0036549,24,24
FBgn0261997,0,0
FBgn0035198,0,0
FBgn0036706,0,0
FBgn0261283,2463,2328
FBgn0287423,5319,3443
FBgn0263232,30,56
FBtr0472764_df_nrg,0,0
FBgn0017572,218,240
FBgn0035422,3334,3381
FBgn0264470,0,0
FBgn0036929,62,62
FBgn0262366,0,0
FBgn0036690,0,2
FBgn0262788,0,0
FBgn0052129,0,0
FBgn0035719,6,14
FBgn0003373,0,0
FBgn0261565,109,50
FBgn0001208,0,0
FBgn0040799,0,0
FBgn0036490,0,0
FBti0061419,1,0
FBgn0035159,28,28
FBgn0266395,0,0
FBgn0037166,0,0
FBgn0035888,30,30
FBgn0027615,36,50
FBti0063236,0,0
FBgn0262719,2,4
FBgn0036879,0,0
FBti0061014,0,0
FBti0060986,0,0
FBgn0259236,2,0
FBgn0259164,11,6
FBgn0028416,0,0
FBti0061429,0,0
FBgn0035254,14,14
FBgn0035414,16,26
FBti0061021,0,0
FBgn0267660,0,0
RR48399_transposable_element,5,4
FBti0060756,0,0
FBti0062776,0,0
FBgn0287615,0,1
FBgn0267664,0,0
FBti0062099,0,0
FBgn0267934,0,0
FBgn0266937,0,0
FBgn0036494,0,0
FBgn0052248,0,0
FBti0020203,0,2
FBti0020247,0,0
FBti0061815,0,0
FBti0020284,0,0
FBgn0045770,4,0
FBgn0263486,0,0
FBgn0035359,10,2
FBgn0036614,24,22
FBti0020266,0,0
FBti0062445,0,1
FBti0062629,0,0
FBgn0036592,0,0
FBgn0052462,0,0
FBti0020143,0,0
FBgn0035241,8,4
FBti0062621,0,0
FBgn0259099,0,4
FBgn0283649,14,36
FBgn0263042,10,4
FBgn0028504,10,19
FBgn0263616,0,0
FBgn0267637,0,0
FBgn0036640,23,32
FBgn0263494,0,0
FBti0062556,0,0
FBgn0036072,0,0
FBti0060955,7,3
FBti0020073,0,1
FBgn0036008,18,16
RR48395_transposable_element,4,0
FBgn0035999,12,16
FBgn0052328,0,0
FBti0061887,0,0
FBgn0266933,0,0
FBgn0036686,184,174
FBgn0035928,0,0
FBgn0267556,0,0
FBgn0053217,2,8
FBgn0035488,82,65
FBgn0036772,102,113
FBgn0267462,0,0
FBgn0264697,0,0
FBgn0036730,0,0
FBti0062206,1,0
FBgn0036606,0,0
FBgn0267320,0,0
FBgn0266648,0,0
FBgn0263110,228,196
FBgn0285896,8,4
FBti0062971,0,0
FBgn0035426,0,0
FBgn0036761,111,104
FBgn0264468,0,0
FBti0063874,0,0
FBgn0011640,256,268
FBgn0260756,8,6
FBgn0035266,20,90
FBgn0052199,0,0
FBgn0052318,1,0
FBgn0035437,388,402
FBgn0037031,6,6
FBgn0267618,0,0
FBgn0266441,67,65
RR48403_transposable_element,10,6
FBgn0035508,0,0
FBti0020134,0,0
FBgn0035724,10,8
FBti0020120,0,0
FBgn0040296,0,0
FBgn0053054,7,9
FBgn0052440,0,0
FBti0020186,0,0
FBti0020157,0,0
FBti0060450,5,5
FBti0062605,0,0
FBgn0260960,414,329
FBgn0261553,235,144
FBgn0263131,0,0
FBgn0265760,0,0
FBgn0026320,0,0
FBgn0036321,0,0
FBgn0036342,6,28
FBgn0052039,16,24
FBti0020184,0,0
FBgn0036820,8,4
FBgn0083121,0,0
FBgn0035384,0,0
FBgn0013997,211,333
FBgn0267318,0,0
FBgn0035112,0,0
FBgn0047000,0,0
FBgn0265920,0,0
FBti0062182,0,0
FBgn0035666,0,0
FBgn0036641,14,40
FBgn0086913,0,0
FBgn0035754,20,16
FBgn0052392,0,0
FBti0061954,0,0
FBgn0052358,0,0
FBgn0036317,55,72
FBti0062688,0,0
FBti0060469,0,0
FBti0060813,0,0
FBgn0035611,0,0
FBti0061447,0,0
FBgn0000489,8,10
FBgn0265714,0,0
FBgn0041630,104,153
FBgn0035657,0,0
FBgn0004431,0,2
FBgn0266960,8,9
FBgn0037127,0,0
FBti0063724,0,0
FBgn0035517,30,48
FBti0062623,0,0
FBti0060165,0,0
FBti0020056,0,0
FBti0063904,1,1
FBgn0262893,1,0
FBgn0035624,10,22
FBti0020038,0,4
FBgn0036538,18,38
FBti0060652,0,0
FBgn0011455,102,132
FBti0020211,0,0
FBgn0035812,102,113
FBgn0259175,22,10
FBgn0266944,0,0
FBgn0264570,0,0
FBgn0001323,0,0
FBti0059942,0,0
FBti0020072,0,0
FBgn0036133,84,90
FBgn0265704,0,0
FBti0020281,0,0
FBgn0043577,0,0
FBti0063345,0,0
FBti0020172,0,0
FBgn0028380,42,42
FBgn0035315,0,0
FBti0060168,0,0
FBgn0036461,4,0
FBtr0472833_df_nrg,0,0
FBgn0260755,52,54
FBgn0035983,30,48
FBti0020138,0,0
FBgn0036684,152,94
FBgn0004589,0,0
FBgn0036483,40,34
FBgn0266946,0,0
FBgn0035791,0,0
FBgn0011828,6540,7833
FBti0063912,1,0
FBti0061988,2,0
FBgn0266958,0,0
FBgn0036146,6,0
FBgn0052213,0,0
FBti0020089,0,0
FBgn0035255,0,0
FBgn0267662,0,0
FBtr0304227_df_nrg,0,0
FBgn0035537,4,0
FBgn0003984,4,6
FBti0060234,0,0
FBgn0035413,0,0
FBgn0036796,0,0
FBti0059837,2,5
FBgn0036203,0,0
FBgn0267696,0,0
FBgn0035400,204,190
FBgn0287182,190,128
FBti0020205,0,3
FBgn0023095,10,5
FBgn0035193,0,0
RR51048_transposable_element,0,0
FBti0020271,0,2
FBgn0036848,46,64
FBgn0267221,2,5
FBgn0267451,0,0
FBgn0037038,0,0
FBgn0054031,0,0
